,Unnamed: 0.1,Unnamed: 0,Country,Daily new confirmed cases of COVID-19,daily_vaccinations
3110,4019501,4019501,Egypt,874.0,219
3117,4025605,4025605,Egypt,886.0,219
3127,4039339,4039339,Egypt,919.0,219
3128,4041628,4041628,Egypt,935.0,219
3129,4042391,4042391,Egypt,946.0,219
3176,4120217,4120217,Egypt,1811.0,219
3177,4122506,4122506,Egypt,1523.0,219
3178,4123269,4123269,Egypt,1322.0,219
3179,4124032,4124032,Egypt,1288.0,219
3180,4126321,4126321,Egypt,1113.0,219
3181,4128610,4128610,Egypt,882.0,219
3182,4137766,4137766,Egypt,5516.0,219
3183,4143107,4143107,Egypt,4375.0,219
3184,4148448,4148448,Egypt,3913.0,219
3185,4153789,4153789,Egypt,2800.0,219
3186,4169812,4169812,Egypt,322.0,219
3187,4244586,4244586,Egypt,191.0,219
3134,4048495,4048495,Egypt,856.0,219
3133,4047732,4047732,Egypt,870.0,219
3132,4045443,4045443,Egypt,892.0,219
3131,4043917,4043917,Egypt,960.0,219
3130,4043154,4043154,Egypt,941.0,219
3029,3863849,3863849,Egypt,670.0,219
3028,3863086,3863086,Egypt,661.0,219
3148,4091223,4091223,Egypt,1303.0,219
3026,3860034,3860034,Egypt,647.0,219
2923,3666232,3666232,Egypt,981.0,219
2922,3665469,3665469,Egypt,950.0,219
2921,3664706,3664706,Egypt,1025.0,219
2920,3663943,3663943,Egypt,1057.0,219
2919,3663180,3663180,Egypt,969.0,219
2918,3661654,3661654,Egypt,1324.0,219
2917,3660891,3660891,Egypt,1412.0,219
2924,3666995,3666995,Egypt,923.0,219
2916,3660128,3660128,Egypt,1485.0,219
2914,3657076,3657076,Egypt,1265.0,219
2913,3655550,3655550,Egypt,1625.0,219
2912,3654787,3654787,Egypt,1569.0,219
2911,3654024,3654024,Egypt,1420.0,219
2910,3653261,3653261,Egypt,1332.0,219
2909,3652498,3652498,Egypt,1576.0,219
2908,3651735,3651735,Egypt,1475.0,219
2915,3657839,3657839,Egypt,1566.0,219
2907,3650972,3650972,Egypt,1547.0,219
2925,3667758,3667758,Egypt,912.0,219
2927,3669284,3669284,Egypt,929.0,219
2943,3689885,3689885,Egypt,174.0,219
2942,3683781,3683781,Egypt,167.0,219
2941,3681492,3681492,Egypt,401.0,219
2940,3679966,3679966,Egypt,465.0,219
2939,3679203,3679203,Egypt,420.0,219
2938,3678440,3678440,Egypt,479.0,219
2937,3677677,3677677,Egypt,511.0,219
2926,3668521,3668521,Egypt,931.0,219
2936,3676914,3676914,Egypt,659.0,219
2934,3674625,3674625,Egypt,676.0,219
2933,3673862,3673862,Egypt,627.0,219
2932,3673099,3673099,Egypt,603.0,219
2931,3672336,3672336,Egypt,698.0,219
2930,3671573,3671573,Egypt,703.0,219
2929,3670810,3670810,Egypt,928.0,219
2928,3670047,3670047,Egypt,913.0,219
2935,3675388,3675388,Egypt,667.0,219
2906,3650209,3650209,Egypt,1774.0,219
2905,3649446,3649446,Egypt,1218.0,219
2904,3646394,3646394,Egypt,1618.0,219
2882,3624267,3624267,Egypt,491.0,219
2881,3622741,3622741,Egypt,398.0,219
2880,3621978,3621978,Egypt,338.0,219
2879,3621215,3621215,Egypt,347.0,219
2878,3620452,3620452,Egypt,346.0,219
2877,3618926,3618926,Egypt,488.0,219
2876,3618163,3618163,Egypt,495.0,219
2883,3625030,3625030,Egypt,510.0,219
2875,3616637,3616637,Egypt,387.0,219
2873,3612822,3612822,Egypt,358.0,219
2872,3610533,3610533,Egypt,260.0,219
2871,3609007,3609007,Egypt,215.0,219
2870,3607481,3607481,Egypt,201.0,219
2869,3605192,3605192,Egypt,157.0,219
2868,3602903,3602903,Egypt,188.0,219
3027,3861560,3861560,Egypt,648.0,219
2874,3615874,3615874,Egypt,388.0,219
2884,3625793,3625793,Egypt,535.0,219
2885,3626556,3626556,Egypt,720.0,219
2886,3627319,3627319,Egypt,745.0,219
2903,3645631,3645631,Egypt,1677.0,219
2902,3644868,3644868,Egypt,1577.0,219
2901,3643342,3643342,Egypt,1455.0,219
2900,3641816,3641816,Egypt,1365.0,219
2899,3641053,3641053,Egypt,1467.0,219
2898,3640290,3640290,Egypt,1497.0,219
2897,3639527,3639527,Egypt,1348.0,219
2896,3638001,3638001,Egypt,1079.0,219
2895,3637238,3637238,Egypt,1152.0,219
2894,3636475,3636475,Egypt,1399.0,219
2893,3635712,3635712,Egypt,1536.0,219
2892,3634186,3634186,Egypt,1289.0,219
2891,3633423,3633423,Egypt,1127.0,219
2890,3632660,3632660,Egypt,910.0,219
2889,3631897,3631897,Egypt,789.0,219
2888,3630371,3630371,Egypt,752.0,219
2887,3628082,3628082,Egypt,774.0,219
2944,3695989,3695989,Egypt,163.0,219
2945,3700567,3700567,Egypt,138.0,219
2867,3601377,3601377,Egypt,168.0,219
2947,3712012,3712012,Egypt,187.0,219
3001,3821121,3821121,Egypt,589.0,219
3000,3820358,3820358,Egypt,521.0,219
2999,3819595,3819595,Egypt,632.0,219
2998,3818832,3818832,Egypt,643.0,219
2996,3816543,3816543,Egypt,680.0,219
2995,3813491,3813491,Egypt,899.0,219
2994,3812728,3812728,Egypt,878.0,219
2946,3706671,3706671,Egypt,176.0,219
2993,3811965,3811965,Egypt,890.0,219
3002,3821884,3821884,Egypt,547.0,219
2992,3811202,3811202,Egypt,887.0,219
2990,3809676,3809676,Egypt,1022.0,219
2989,3808913,3808913,Egypt,996.0,219
2988,3808150,3808150,Egypt,970.0,219
2987,3807387,3807387,Egypt,961.0,219
2986,3805861,3805861,Egypt,989.0,219
2985,3805098,3805098,Egypt,1001.0,219
2984,3804335,3804335,Egypt,1219.0,219
2983,3803572,3803572,Egypt,1007.0,219
2982,3802046,3802046,Egypt,1277.0,219
2991,3810439,3810439,Egypt,879.0,219
2981,3801283,3801283,Egypt,1309.0,219
3003,3822647,3822647,Egypt,533.0,219
3005,3826462,3826462,Egypt,540.0,219
3024,3852404,3852404,Egypt,639.0,219
3025,3856219,3856219,Egypt,640.0,219
3023,3851641,3851641,Egypt,645.0,219
3022,3850878,3850878,Egypt,622.0,219
3021,3850115,3850115,Egypt,591.0,219
3020,3847063,3847063,Egypt,587.0,219
3019,3846300,3846300,Egypt,577.0,219
3018,3845537,3845537,Egypt,581.0,219
3017,3844774,3844774,Egypt,586.0,219
3004,3824936,3824936,Egypt,512.0,219
3016,3844011,3844011,Egypt,595.0,219
3014,3842485,3842485,Egypt,601.0,219
3013,3840959,3840959,Egypt,644.0,219
3012,3839433,3839433,Egypt,623.0,219
3011,3838670,3838670,Egypt,608.0,219
3010,3836381,3836381,Egypt,656.0,219
3009,3834092,3834092,Egypt,613.0,219
3008,3832566,3832566,Egypt,600.0,219
3007,3830277,3830277,Egypt,610.0,219
3006,3827225,3827225,Egypt,509.0,219
3015,3843248,3843248,Egypt,588.0,219
2980,3800520,3800520,Egypt,1407.0,219
2997,3818069,3818069,Egypt,669.0,219
2978,3798994,3798994,Egypt,1418.0,219
2968,3787549,3787549,Egypt,544.0,219
2967,3786786,3786786,Egypt,523.0,219
2966,3784497,3784497,Egypt,478.0,219
2965,3783734,3783734,Egypt,464.0,219
2964,3782971,3782971,Egypt,445.0,219
2963,3781445,3781445,Egypt,434.0,219
2962,3780682,3780682,Egypt,415.0,219
2961,3778393,3778393,Egypt,427.0,219
2960,3776867,3776867,Egypt,421.0,219
2959,3776104,3776104,Egypt,392.0,219
2958,3775341,3775341,Egypt,370.0,219
2957,3771526,3771526,Egypt,365.0,219
2956,3770000,3770000,Egypt,354.0,219
2955,3769237,3769237,Egypt,351.0,219
2954,3766948,3766948,Egypt,342.0,219
2979,3799757,3799757,Egypt,1409.0,219
2952,3764659,3764659,Egypt,242.0,219
2951,3758555,3758555,Egypt,239.0,219
2950,3757029,3757029,Egypt,224.0,219
2949,3746347,3746347,Egypt,170.0,219
2948,3715064,3715064,Egypt,148.0,219
2969,3790601,3790601,Egypt,664.0,219
2970,3791364,3791364,Egypt,718.0,219
2953,3765422,3765422,Egypt,275.0,219
2972,3792890,3792890,Egypt,911.0,219
2971,3792127,3792127,Egypt,788.0,219
2977,3798231,3798231,Egypt,1411.0,219
2975,3796705,3796705,Egypt,1359.0,219
2974,3795179,3795179,Egypt,1189.0,219
2973,3793653,3793653,Egypt,1021.0,219
2976,3797468,3797468,Egypt,1333.0,219
1843,1999584,1999584,Canada,7477.0,721
1844,2000364,2000364,Canada,8446.0,721
1845,2001144,2001144,Canada,7512.0,721
1846,2001924,2001924,Canada,7437.0,721
1847,2002704,2002704,Canada,7137.0,721
1848,2004264,2004264,Canada,7447.0,721
1849,2005044,2005044,Canada,8372.0,721
1850,2005824,2005824,Canada,8340.0,721
1851,2006604,2006604,Canada,8766.0,721
1852,2007384,2007384,Canada,8665.0,721
1854,2008944,2008944,Canada,6849.0,721
1855,2009724,2009724,Canada,6287.0,721
1856,2010504,2010504,Canada,6860.0,721
1857,2011284,2011284,Canada,7565.0,721
1858,2012064,2012064,Canada,6809.0,721
1859,2012844,2012844,Canada,7063.0,721
1860,2013624,2013624,Canada,7080.0,721
1861,2014404,2014404,Canada,5225.0,721
1862,2015184,2015184,Canada,4679.0,721
1863,2015964,2015964,Canada,5744.0,721
1864,2016744,2016744,Canada,5955.0,721
1865,2017524,2017524,Canada,5957.0,721
1866,2018304,2018304,Canada,5651.0,721
1853,2008164,2008164,Canada,8320.0,721
1842,1998804,1998804,Canada,6441.0,721
1840,1997244,1997244,Canada,5903.0,721
1839,1996464,1996464,Canada,8129.0,721
1816,1978524,1978524,Canada,6493.0,721
1817,1979304,1979304,Canada,6300.0,721
1818,1980084,1980084,Canada,6999.0,721
1867,2019084,2019084,Canada,5323.0,721
1819,1980864,1980864,Canada,6987.0,721
1820,1981644,1981644,Canada,6499.0,721
1821,1982424,1982424,Canada,5981.0,721
1831,1990224,1990224,Canada,6707.0,721
1822,1983204,1983204,Canada,6295.0,721
1823,1983984,1983984,Canada,6739.0,721
1824,1984764,1984764,Canada,6771.0,721
1841,1998024,1998024,Canada,5790.0,721
1825,1985544,1985544,Canada,6710.0,721
1827,1987104,1987104,Canada,6731.0,721
1828,1987884,1987884,Canada,6352.0,721
1829,1988664,1988664,Canada,6416.0,721
1830,1989444,1989444,Canada,7008.0,721
1832,1991004,1991004,Canada,6895.0,721
1833,1991784,1991784,Canada,6693.0,721
1834,1992564,1992564,Canada,6381.0,721
1835,1993344,1993344,Canada,6196.0,721
1836,1994124,1994124,Canada,6845.0,721
1837,1994904,1994904,Canada,6796.0,721
1838,1995684,1995684,Canada,4092.0,721
1826,1986324,1986324,Canada,6580.0,721
1868,2019864,2019864,Canada,4630.0,721
1883,2031564,2031564,Canada,2677.0,721
1870,2021424,2021424,Canada,4204.0,721
1946,2083824,2083824,Canada,8867.0,721
1945,2083044,2083044,Canada,9341.0,721
1944,2081484,2081484,Canada,8598.0,721
1943,2080704,2080704,Canada,7542.0,721
1942,2079924,2079924,Canada,8539.0,721
1941,2079144,2079144,Canada,8656.0,721
1940,2078364,2078364,Canada,8542.0,721
1939,2077584,2077584,Canada,9243.0,721
1938,2076804,2076804,Canada,7995.0,721
1937,2076024,2076024,Canada,7146.0,721
1947,2084604,2084604,Canada,8524.0,721
1936,2075244,2075244,Canada,6520.0,721
1934,2073684,2073684,Canada,6448.0,721
1933,2072904,2072904,Canada,6822.0,721
1932,2072124,2072124,Canada,6921.0,721
1931,2071344,2071344,Canada,5805.0,721
1930,2070564,2070564,Canada,5513.0,721
1929,2069784,2069784,Canada,4878.0,721
1928,2069004,2069004,Canada,4574.0,721
1927,2067444,2067444,Canada,5364.0,721
1926,2066664,2066664,Canada,5095.0,721
1925,2065884,2065884,Canada,5200.0,721
1935,2074464,2074464,Canada,6267.0,721
1948,2085384,2085384,Canada,8311.0,721
1949,2086164,2086164,Canada,7275.0,721
1950,2086944,2086944,Canada,8419.0,721
1973,2106444,2106444,Canada,5396.0,721
1972,2105664,2105664,Canada,5710.0,721
1971,2104884,2104884,Canada,6000.0,721
1970,2104104,2104104,Canada,6619.0,721
1969,2103324,2103324,Canada,6212.0,721
1968,2102544,2102544,Canada,5382.0,721
1967,2101764,2101764,Canada,6338.0,721
1966,2100984,2100984,Canada,7297.0,721
1965,2100204,2100204,Canada,7398.0,721
1964,2099424,2099424,Canada,7826.0,721
1963,2098644,2098644,Canada,8001.0,721
1962,2097864,2097864,Canada,7390.0,721
1961,2097084,2097084,Canada,6688.0,721
1960,2095524,2095524,Canada,7828.0,721
1959,2094744,2094744,Canada,8450.0,721
1958,2093184,2093184,Canada,8343.0,721
1957,2092404,2092404,Canada,7749.0,721
1956,2091624,2091624,Canada,7069.0,721
1955,2090844,2090844,Canada,7203.0,721
1954,2090064,2090064,Canada,7829.0,721
1953,2089284,2089284,Canada,8305.0,721
1952,2088504,2088504,Canada,8738.0,721
1951,2087724,2087724,Canada,8381.0,721
1924,2065104,2065104,Canada,4041.0,721
1923,2064324,2064324,Canada,3606.0,721
1922,2063544,2063544,Canada,3775.0,721
1921,2062764,2062764,Canada,3866.0,721
1893,2039364,2039364,Canada,3091.0,721
1892,2038584,2038584,Canada,3314.0,721
1891,2037804,2037804,Canada,2605.0,721
1890,2037024,2037024,Canada,2387.0,721
1889,2036244,2036244,Canada,2522.0,721
1888,2035464,2035464,Canada,2862.0,721
1887,2034684,2034684,Canada,3499.0,721
1886,2033904,2033904,Canada,3143.0,721
1885,2033124,2033124,Canada,3181.0,721
1884,2032344,2032344,Canada,3185.0,721
1815,1977744,1977744,Canada,6307.0,721
1882,2030784,2030784,Canada,2967.0,721
1881,2030004,2030004,Canada,3668.0,721
1880,2029224,2029224,Canada,3729.0,721
1879,2028444,2028444,Canada,4022.0,721
1878,2027664,2027664,Canada,4083.0,721
1877,2026884,2026884,Canada,3234.0,721
1876,2026104,2026104,Canada,2828.0,721
1875,2025324,2025324,Canada,3736.0,721
1874,2024544,2024544,Canada,4397.0,721
1873,2023764,2023764,Canada,4663.0,721
1872,2022984,2022984,Canada,4690.0,721
1871,2022204,2022204,Canada,4877.0,721
1894,2040144,2040144,Canada,3219.0,721
1869,2020644,2020644,Canada,4011.0,721
1895,2040924,2040924,Canada,2825.0,721
1897,2042484,2042484,Canada,2790.0,721
1920,2061984,2061984,Canada,4010.0,721
1919,2061204,2061204,Canada,4214.0,721
1918,2060424,2060424,Canada,3599.0,721
1917,2059644,2059644,Canada,3384.0,721
1916,2058864,2058864,Canada,2819.0,721
1915,2058084,2058084,Canada,2846.0,721
1914,2056524,2056524,Canada,3539.0,721
1913,2055744,2055744,Canada,3459.0,721
1912,2054964,2054964,Canada,3022.0,721
1911,2054184,2054184,Canada,3223.0,721
1910,2053404,2053404,Canada,2820.0,721
1909,2052624,2052624,Canada,3037.0,721
1908,2051844,2051844,Canada,3025.0,721
1907,2051064,2051064,Canada,2876.0,721
1906,2050284,2050284,Canada,3363.0,721
1905,2049504,2049504,Canada,2832.0,721
1904,2048724,2048724,Canada,2812.0,721
1903,2047944,2047944,Canada,2457.0,721
1902,2047164,2047164,Canada,2596.0,721
1901,2046384,2046384,Canada,2852.0,721
1900,2045604,2045604,Canada,3295.0,721
1899,2044044,2044044,Canada,3134.0,721
1898,2043264,2043264,Canada,2896.0,721
1896,2041704,2041704,Canada,2878.0,721
1814,1976964,1976964,Canada,5329.0,721
1801,1966824,1966824,Canada,4641.0,721
1812,1975404,1975404,Canada,6476.0,721
1675,1845144,1845144,Canada,360.0,721
1674,1843584,1843584,Canada,467.0,721
1673,1842804,1842804,Canada,413.0,721
1672,1842024,1842024,Canada,405.0,721
1671,1841244,1841244,Canada,472.0,721
1670,1840464,1840464,Canada,409.0,721
1669,1839684,1839684,Canada,545.0,721
1668,1838124,1838124,Canada,722.0,721
1667,1837344,1837344,Canada,609.0,721
1666,1835784,1835784,Canada,675.0,721
1665,1834224,1834224,Canada,758.0,721
1664,1833444,1833444,Canada,757.0,721
1663,1832664,1832664,Canada,772.0,721
1662,1831884,1831884,Canada,906.0,721
1661,1831104,1831104,Canada,993.0,721
1660,1830324,1830324,Canada,872.0,721
1659,1829544,1829544,Canada,936.0,721
1658,1828764,1828764,Canada,1012.0,721
1657,1827984,1827984,Canada,1078.0,721
1656,1827204,1827204,Canada,1141.0,721
1655,1826424,1826424,Canada,1156.0,721
1654,1825644,1825644,Canada,1201.0,721
1653,1824864,1824864,Canada,1011.0,721
1676,1845924,1845924,Canada,320.0,721
1652,1824084,1824084,Canada,1040.0,721
1677,1847484,1847484,Canada,367.0,721
1679,1849824,1849824,Canada,318.0,721
1702,1876344,1876344,Canada,350.0,721
1701,1875564,1875564,Canada,534.0,721
1700,1874784,1874784,Canada,432.0,721
1699,1873224,1873224,Canada,571.0,721
1698,1872444,1872444,Canada,786.0,721
1697,1871664,1871664,Canada,339.0,721
1696,1870884,1870884,Canada,330.0,721
1695,1869324,1869324,Canada,437.0,721
1694,1868544,1868544,Canada,341.0,721
1693,1866984,1866984,Canada,565.0,721
1692,1864644,1864644,Canada,321.0,721
1691,1863864,1863864,Canada,371.0,721
1690,1861524,1861524,Canada,399.0,721
1689,1860744,1860744,Canada,219.0,721
1688,1859964,1859964,Canada,226.0,721
1687,1859184,1859184,Canada,319.0,721
1686,1858404,1858404,Canada,567.0,721
1685,1856844,1856844,Canada,286.0,721
1684,1856064,1856064,Canada,668.0,721
1683,1854504,1854504,Canada,238.0,721
1682,1853724,1853724,Canada,172.0,721
1681,1852164,1852164,Canada,279.0,721
1680,1851384,1851384,Canada,326.0,721
1678,1849044,1849044,Canada,390.0,721
1703,1877904,1877904,Canada,686.0,721
1651,1823304,1823304,Canada,1070.0,721
1649,1820184,1820184,Canada,1211.0,721
1621,1793664,1793664,Canada,1385.0,721
1620,1792884,1792884,Canada,1474.0,721
1619,1792104,1792104,Canada,1391.0,721
1618,1791324,1791324,Canada,1230.0,721
1617,1790544,1790544,Canada,1157.0,721
1616,1789764,1789764,Canada,1614.0,721
1615,1788984,1788984,Canada,1363.0,721
1614,1788204,1788204,Canada,1251.0,721
1613,1787424,1787424,Canada,1673.0,721
1612,1786644,1786644,Canada,1059.0,721
1611,1785084,1785084,Canada,1169.0,721
1610,1784304,1784304,Canada,869.0,721
1609,1783524,1783524,Canada,711.0,721
1608,1782744,1782744,Canada,657.0,721
1607,1781964,1781964,Canada,633.0,721
1606,1781184,1781184,Canada,1426.0,721
1605,1779624,1779624,Canada,216.0,721
1604,1778844,1778844,Canada,128.0,721
1603,1778064,1778064,Canada,331.0,721
1602,1777284,1777284,Canada,125.0,721
1601,1776504,1776504,Canada,277.0,721
1600,1775724,1775724,Canada,145.0,721
1599,1774164,1774164,Canada,75.0,721
1622,1794444,1794444,Canada,1168.0,721
1650,1820964,1820964,Canada,1126.0,721
1623,1795224,1795224,Canada,1064.0,721
1625,1796784,1796784,Canada,1383.0,721
1648,1819404,1819404,Canada,1121.0,721
1647,1818624,1818624,Canada,1175.0,721
1646,1815504,1815504,Canada,1512.0,721
1645,1813944,1813944,Canada,1449.0,721
1644,1813164,1813164,Canada,1274.0,721
1643,1811604,1811604,Canada,2760.0,721
1642,1810824,1810824,Canada,1653.0,721
1641,1810044,1810044,Canada,1825.0,721
1640,1809264,1809264,Canada,1638.0,721
1639,1808484,1808484,Canada,1572.0,721
1638,1807704,1807704,Canada,1526.0,721
1637,1806924,1806924,Canada,1605.0,721
1636,1806144,1806144,Canada,1543.0,721
1635,1805364,1805364,Canada,1464.0,721
1634,1804584,1804584,Canada,1778.0,721
1633,1803804,1803804,Canada,1920.0,721
1632,1803024,1803024,Canada,1767.0,721
1631,1802244,1802244,Canada,1590.0,721
1630,1801464,1801464,Canada,2046.0,721
1629,1800684,1800684,Canada,1436.0,721
1628,1799904,1799904,Canada,1468.0,721
1627,1799124,1799124,Canada,1791.0,721
1626,1797564,1797564,Canada,1318.0,721
1624,1796004,1796004,Canada,1298.0,721
1704,1878684,1878684,Canada,396.0,721
1705,1879464,1879464,Canada,412.0,721
1706,1881024,1881024,Canada,513.0,721
1784,1953564,1953564,Canada,3244.0,721
1783,1952784,1952784,Canada,3445.0,721
1782,1952004,1952004,Canada,3457.0,721
1781,1951224,1951224,Canada,2956.0,721
1780,1950444,1950444,Canada,2699.0,721
1779,1949664,1949664,Canada,2674.0,721
1778,1948884,1948884,Canada,4109.0,721
1777,1948104,1948104,Canada,2145.0,721
1776,1947324,1947324,Canada,2227.0,721
1775,1946544,1946544,Canada,2584.0,721
1774,1945764,1945764,Canada,2788.0,721
1773,1944984,1944984,Canada,2672.0,721
1772,1944204,1944204,Canada,2251.0,721
1771,1943424,1943424,Canada,3289.0,721
1770,1942644,1942644,Canada,1827.0,721
1769,1941864,1941864,Canada,2215.0,721
1768,1941084,1941084,Canada,2376.0,721
1767,1940304,1940304,Canada,2345.0,721
1766,1939524,1939524,Canada,2504.0,721
1765,1936404,1936404,Canada,2062.0,721
1764,1935624,1935624,Canada,2558.0,721
1763,1934844,1934844,Canada,2436.0,721
1762,1934064,1934064,Canada,1800.0,721
1785,1954344,1954344,Canada,3273.0,721
1761,1933284,1933284,Canada,2363.0,721
1786,1955124,1955124,Canada,2974.0,721
1788,1956684,1956684,Canada,3922.0,721
1811,1974624,1974624,Canada,6496.0,721
1810,1973844,1973844,Canada,5967.0,721
1809,1973064,1973064,Canada,5631.0,721
1808,1972284,1972284,Canada,5022.0,721
1807,1971504,1971504,Canada,4889.0,721
1806,1970724,1970724,Canada,5713.0,721
1805,1969944,1969944,Canada,5418.0,721
1804,1969164,1969164,Canada,5705.0,721
1803,1968384,1968384,Canada,4968.0,721
1802,1967604,1967604,Canada,4642.0,721
1974,2108004,2108004,Canada,4034.0,721
1800,1966044,1966044,Canada,4276.0,721
1799,1965264,1965264,Canada,4802.0,721
1798,1964484,1964484,Canada,4805.0,721
1797,1963704,1963704,Canada,5267.0,721
1796,1962924,1962924,Canada,4741.0,721
1795,1962144,1962144,Canada,4981.0,721
1794,1961364,1961364,Canada,4559.0,721
1793,1960584,1960584,Canada,4302.0,721
1792,1959804,1959804,Canada,4086.0,721
1791,1959024,1959024,Canada,4594.0,721
1790,1958244,1958244,Canada,4246.0,721
1789,1957464,1957464,Canada,3669.0,721
1787,1955904,1955904,Canada,3283.0,721
1760,1932504,1932504,Canada,2804.0,721
1759,1931724,1931724,Canada,1685.0,721
1758,1930944,1930944,Canada,1812.0,721
1729,1905984,1905984,Canada,477.0,721
1728,1905204,1905204,Canada,1008.0,721
1727,1903644,1903644,Canada,363.0,721
1726,1902864,1902864,Canada,462.0,721
1725,1901304,1901304,Canada,448.0,721
1724,1899744,1899744,Canada,750.0,721
1723,1898184,1898184,Canada,257.0,721
1722,1897404,1897404,Canada,499.0,721
1721,1896624,1896624,Canada,383.0,721
1720,1895844,1895844,Canada,336.0,721
1719,1895064,1895064,Canada,282.0,721
1718,1894284,1894284,Canada,785.0,721
1717,1893504,1893504,Canada,198.0,721
1716,1892724,1892724,Canada,237.0,721
1715,1890384,1890384,Canada,423.0,721
1714,1888824,1888824,Canada,681.0,721
1713,1887264,1887264,Canada,236.0,721
1712,1886484,1886484,Canada,424.0,721
1711,1885704,1885704,Canada,374.0,721
1710,1884144,1884144,Canada,760.0,721
1709,1883364,1883364,Canada,147.0,721
1708,1882584,1882584,Canada,285.0,721
1707,1881804,1881804,Canada,287.0,721
1730,1906764,1906764,Canada,498.0,721
1731,1907544,1907544,Canada,570.0,721
1732,1908324,1908324,Canada,631.0,721
1733,1909884,1909884,Canada,400.0,721
1757,1930164,1930164,Canada,2124.0,721
1756,1929384,1929384,Canada,1777.0,721
1755,1928604,1928604,Canada,1797.0,721
1754,1927824,1927824,Canada,1660.0,721
1753,1927044,1927044,Canada,2176.0,721
1752,1926264,1926264,Canada,1454.0,721
1751,1925484,1925484,Canada,1215.0,721
1750,1924704,1924704,Canada,1362.0,721
1749,1923924,1923924,Canada,1341.0,721
1748,1923144,1923144,Canada,1090.0,721
1747,1922364,1922364,Canada,1248.0,721
1813,1976184,1976184,Canada,6103.0,721
1746,1921584,1921584,Canada,1766.0,721
1744,1920024,1920024,Canada,863.0,721
1743,1919244,1919244,Canada,1044.0,721
1742,1917684,1917684,Canada,944.0,721
1741,1916904,1916904,Canada,793.0,721
1740,1915344,1915344,Canada,518.0,721
1739,1914564,1914564,Canada,515.0,721
1738,1913784,1913784,Canada,702.0,721
1737,1913004,1913004,Canada,630.0,721
1736,1912224,1912224,Canada,546.0,721
1735,1911444,1911444,Canada,1606.0,721
1734,1910664,1910664,Canada,247.0,721
1745,1920804,1920804,Canada,875.0,721
1975,2108784,2108784,Canada,4247.0,721
2015,2147004,2147004,Canada,554.0,721
1977,2111124,2111124,Canada,4000.0,721
2236,2339664,2339664,Canada,6169.0,721
2235,2337324,2337324,Canada,5925.0,721
2234,2336544,2336544,Canada,5654.0,721
2233,2334984,2334984,Canada,5436.0,721
2232,2334204,2334204,Canada,6769.0,721
2231,2333424,2333424,Canada,5995.0,721
2230,2332644,2332644,Canada,6907.0,721
2229,2331084,2331084,Canada,5902.0,721
2228,2330304,2330304,Canada,4795.0,721
2227,2329524,2329524,Canada,6224.0,721
2226,2328744,2328744,Canada,6742.0,721
2225,2327964,2327964,Canada,6927.0,721
2224,2327184,2327184,Canada,6374.0,721
2223,2326404,2326404,Canada,5555.0,721
2222,2325624,2325624,Canada,4729.0,721
2221,2324844,2324844,Canada,4803.0,721
2220,2324064,2324064,Canada,7545.0,721
2219,2323284,2323284,Canada,7023.0,721
2218,2322504,2322504,Canada,7583.0,721
2237,2340444,2340444,Canada,5179.0,721
2238,2341224,2341224,Canada,5023.0,721
2239,2342004,2342004,Canada,3939.0,721
2240,2342784,2342784,Canada,6427.0,721
2260,2359164,2359164,Canada,20315.0,721
2259,2358384,2358384,Canada,4987.0,721
2258,2357604,2357604,Canada,9035.0,721
2257,2356824,2356824,Canada,9958.0,721
2256,2356044,2356044,Canada,7544.0,721
2255,2355264,2355264,Canada,7127.0,721
2254,2354484,2354484,Canada,6880.0,721
2253,2353704,2353704,Canada,15847.0,721
2252,2352924,2352924,Canada,4018.0,721
2217,2321724,2321724,Canada,8016.0,721
2251,2352144,2352144,Canada,7051.0,721
2249,2350584,2350584,Canada,5951.0,721
2248,2349804,2349804,Canada,5928.0,721
2247,2349024,2349024,Canada,5207.0,721
2246,2348244,2348244,Canada,9562.0,721
2245,2347464,2347464,Canada,3142.0,721
2244,2346684,2346684,Canada,5413.0,721
2243,2345904,2345904,Canada,6968.0,721
2242,2345124,2345124,Canada,5284.0,721
2241,2343564,2343564,Canada,5856.0,721
2250,2351364,2351364,Canada,7930.0,721
2216,2320944,2320944,Canada,6034.0,721
2215,2320164,2320164,Canada,5801.0,721
2214,2319384,2319384,Canada,7811.0,721
2189,2299104,2299104,Canada,21163.0,721
2188,2298324,2298324,Canada,23606.0,721
2187,2297544,2297544,Canada,28538.0,721
2186,2296764,2296764,Canada,28896.0,721
2185,2295984,2295984,Canada,31670.0,721
2184,2295204,2295204,Canada,31357.0,721
2183,2294424,2294424,Canada,32475.0,721
2182,2293644,2293644,Canada,28949.0,721
2181,2292864,2292864,Canada,34174.0,721
2190,2299884,2299884,Canada,22297.0,721
2180,2292084,2292084,Canada,38588.0,721
2178,2290524,2290524,Canada,44331.0,721
2177,2289744,2289744,Canada,43137.0,721
2176,2288964,2288964,Canada,39433.0,721
2175,2288184,2288184,Canada,37408.0,721
2174,2287404,2287404,Canada,38077.0,721
2173,2286624,2286624,Canada,45329.0,721
2172,2285844,2285844,Canada,46118.0,721
2171,2285064,2285064,Canada,45837.0,721
2170,2284284,2284284,Canada,40002.0,721
2179,2291304,2291304,Canada,41056.0,721
2261,2359944,2359944,Canada,7779.0,721
2191,2300664,2300664,Canada,23949.0,721
2193,2302224,2302224,Canada,21301.0,721
